status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
6121,video,2017-11-16 07:49:00,9,0,0,9,0,0,0,0,0
6122,video,2017-11-16 07:48:00,0,0,0,0,0,0,0,0,0
6123,video,2017-11-16 07:47:00,241,938,282,134,102,0,5,0,0
6124,photo,2017-11-16 07:24:00,18,0,0,18,0,0,0,0,0
6125,video,2017-11-16 07:09:00,147,226,207,111,36,0,0,0,0
6126,video,2017-11-16 01:58:00,197,505,110,126,63,2,4,1,1
6127,photo,2017-11-16 01:45:00,33,1,0,33,0,0,0,0,0
6128,photo,2017-11-16 01:23:00,18,3,0,18,0,0,0,0,0
6129,video,2017-11-16 01:02:00,242,1153,303,180,58,2,1,0,1
6130,photo,2017-11-15 08:50:00,15,1,0,14,1,0,0,0,0
6131,photo,2017-11-15 08:40:00,12,1,0,12,0,0,0,0,0
6132,photo,2017-11-15 08:10:00,13,0,0,13,0,0,0,0,0
6133,video,2017-11-15 07:54:00,202,377,117,116,84,0,2,0,0
6134,photo,2017-11-15 07:45:00,23,0,0,23,0,0,0,0,0
6135,photo,2017-11-15 07:35:00,7,0,0,7,0,0,0,0,0
6136,photo,2017-11-15 07:28:00,9,0,0,9,0,0,0,0,0
6137,video,2017-11-15 07:04:00,24,0,0,24,0,0,0,0,0
6138,video,2017-11-15 07:04:00,246,1035,322,191,51,1,3,0,0
6139,video,2017-11-15 02:18:00,126,266,72,77,48,0,1,0,0
6140,photo,2017-11-15 02:09:00,9,0,0,9,0,0,0,0,0
6141,photo,2017-11-15 02:01:00,6,0,0,6,0,0,0,0,0
6142,photo,2017-11-15 01:53:00,8,0,0,7,1,0,0,0,0
6143,video,2017-11-15 01:09:00,22,0,0,22,0,0,0,0,0
6144,video,2017-11-15 01:08:00,288,953,304,185,100,1,2,0,0
6145,photo,2017-11-14 08:43:00,14,0,0,14,0,0,0,0,0
6146,photo,2017-11-14 08:10:00,6,0,0,6,0,0,0,0,0
6147,video,2017-11-14 07:58:00,189,410,112,137,50,0,2,0,0
6148,photo,2017-11-14 07:52:00,13,0,0,13,0,0,0,0,0
6149,photo,2017-11-14 07:28:00,23,0,0,22,1,0,0,0,0
6150,video,2017-11-14 07:11:00,22,0,0,22,0,0,0,0,0
6151,video,2017-11-14 07:06:00,319,3053,403,213,98,4,2,2,0
6152,photo,2017-11-14 01:51:00,11,1,2,11,0,0,0,0,0
6153,photo,2017-11-14 01:28:00,23,0,2,23,0,0,0,0,0
6154,video,2017-11-14 01:06:00,412,1485,452,288,121,1,1,0,1
6155,video,2017-11-13 08:00:00,287,916,286,165,119,0,1,1,1
6156,photo,2017-11-13 07:24:00,10,0,0,10,0,0,0,0,0
6157,video,2017-11-13 07:07:00,226,238,238,139,83,3,1,0,0
6158,photo,2017-11-13 03:00:00,22,0,0,21,1,0,0,0,0
6159,photo,2017-11-13 02:38:00,12,0,0,11,1,0,0,0,0
6160,photo,2017-11-13 01:51:00,28,5,0,28,0,0,0,0,0
6161,video,2017-11-13 01:15:00,14,0,0,14,0,0,0,0,0
6162,video,2017-11-13 01:07:00,394,2195,403,269,122,1,2,0,0
6163,photo,2017-11-12 03:11:00,31,2,0,31,0,0,0,0,0
6164,photo,2017-11-12 03:10:00,18,1,0,17,1,0,0,0,0
6165,photo,2017-11-12 03:10:00,4,0,0,4,0,0,0,0,0
6166,video,2017-11-12 02:59:00,115,179,64,89,25,1,0,0,0
6167,video,2017-11-12 01:20:00,27,0,0,27,0,0,0,0,0
6168,video,2017-11-12 01:13:00,370,1049,300,269,94,2,5,0,0
6169,video,2017-11-11 08:20:00,165,296,100,89,74,0,2,0,0
6170,photo,2017-11-11 07:46:00,13,1,0,13,0,0,0,0,0
6171,video,2018-06-10 03:43:00,376,20,3,354,19,3,0,0,0
6172,photo,2018-06-09 22:53:00,255,7,4,249,6,0,0,0,0
6173,photo,2018-06-07 07:01:00,1704,21,3,1685,15,2,2,0,0
6174,status,2018-06-06 02:20:00,205,39,4,197,4,4,0,0,0
6175,photo,2018-06-04 06:57:00,336,42,2,285,5,0,0,46,0
6176,status,2018-06-01 00:35:00,111,2,1,110,1,0,0,0,0
6177,photo,2018-05-30 06:33:00,357,18,9,352,3,1,1,0,0
6178,photo,2018-05-30 02:39:00,114,7,0,109,3,2,0,0,0
6179,status,2018-05-29 04:39:00,133,7,1,127,6,0,0,0,0
6180,photo,2018-05-27 01:31:00,532,32,4,480,47,5,0,0,0
6181,status,2018-05-26 08:08:00,231,16,2,216,3,0,0,12,0
6182,photo,2018-05-25 07:56:00,684,38,14,676,7,0,1,0,0
6183,photo,2018-05-23 01:10:00,1627,30,3,1607,17,3,0,0,0
6184,photo,2018-05-20 06:18:00,791,34,2,770,16,5,0,0,0
6185,photo,2018-05-17 20:00:00,1404,39,5,1390,12,1,1,0,0
6186,photo,2018-05-12 01:57:00,824,106,6,810,10,4,0,0,0
6187,status,2018-05-11 03:23:00,295,18,0,288,4,0,0,3,0
6188,photo,2018-05-09 08:45:00,1957,124,10,1908,27,21,1,0,0
6189,photo,2018-05-05 11:20:00,1730,161,4,1710,12,8,0,0,0
6190,photo,2018-05-03 23:57:00,1655,47,4,1632,9,13,1,0,0
6191,status,2018-04-30 06:20:00,237,67,1,233,3,1,0,0,0
6192,photo,2018-04-27 23:27:00,360,22,10,347,2,5,0,6,0
6193,photo,2018-04-26 19:00:00,2635,308,11,2605,19,11,0,0,0
6194,photo,2018-04-23 07:26:00,324,45,3,280,0,17,1,19,7
6195,photo,2018-04-20 03:16:00,1271,94,9,1249,11,8,2,1,0
6196,photo,2018-04-19 07:05:00,851,100,11,834,5,10,2,0,0
6197,photo,2018-04-12 03:42:00,1992,36,1,1969,16,7,0,0,0
6198,photo,2018-04-11 03:43:00,4315,24,3,4241,51,19,4,0,0
6199,photo,2018-04-09 10:49:00,4114,104,3,4054,36,23,0,1,0
6200,photo,2018-04-08 22:50:00,95,3,2,90,2,3,0,0,0
6201,photo,2018-04-08 01:08:00,111,9,2,107,1,2,1,0,0
6202,photo,2018-04-07 03:23:00,796,143,9,791,5,0,0,0,0
6203,photo,2018-04-06 16:34:00,508,12,3,499,8,0,1,0,0
6204,photo,2018-04-05 10:47:00,2506,287,28,2483,9,12,2,0,0
6205,photo,2018-04-04 02:20:00,251,29,5,228,0,3,0,1,19
6206,photo,2018-04-02 10:16:00,1244,218,9,1226,5,12,1,0,0
6207,photo,2018-04-02 07:33:00,75,2,0,71,3,0,1,0,0
6208,photo,2018-04-01 05:47:00,867,90,11,858,1,7,0,0,1
6209,photo,2018-04-01 04:32:00,87,5,2,79,3,5,0,0,0
6210,photo,2018-03-29 13:54:00,614,78,15,599,7,8,0,0,0
6211,photo,2018-03-29 08:23:00,2420,75,17,2392,20,8,0,0,0
6212,photo,2018-03-26 01:57:00,86,5,3,80,2,4,0,0,0
6213,photo,2018-03-25 04:43:00,488,20,8,484,4,0,0,0,0
6214,photo,2018-03-24 23:51:00,157,16,3,145,1,11,0,0,0
6215,photo,2018-03-23 15:53:00,547,71,7,535,6,6,0,0,0
6216,photo,2018-03-22 06:10:00,1168,104,49,1133,17,17,1,0,0
6217,photo,2018-03-22 03:48:00,879,165,18,867,4,8,0,0,0
6218,photo,2018-03-21 01:15:00,114,6,1,108,3,3,0,0,0
6219,photo,2018-03-20 01:54:00,186,15,1,172,3,11,0,0,0
6220,photo,2018-03-18 04:28:00,1985,39,21,1961,11,12,0,1,0
6221,photo,2018-03-16 01:57:00,985,71,42,962,5,16,2,0,0
6222,video,2018-06-10 03:43:00,376,20,3,354,19,3,0,0,0
6223,photo,2018-06-09 22:53:00,255,7,4,249,6,0,0,0,0
6224,photo,2018-06-07 07:01:00,1704,21,3,1685,15,2,2,0,0
6225,status,2018-06-06 02:20:00,205,39,4,197,4,4,0,0,0
6226,photo,2018-06-04 06:57:00,336,42,2,285,5,0,0,46,0
6227,status,2018-06-01 00:35:00,111,2,1,110,1,0,0,0,0
6228,photo,2018-05-30 06:33:00,357,18,9,352,3,1,1,0,0
6229,photo,2018-05-30 02:39:00,114,7,0,109,3,2,0,0,0
6230,status,2018-05-29 04:39:00,133,7,1,127,6,0,0,0,0
6231,photo,2018-05-27 01:31:00,532,32,4,480,47,5,0,0,0
6232,status,2018-05-26 08:08:00,231,16,2,216,3,0,0,12,0
6233,photo,2018-05-25 07:56:00,684,38,14,676,7,0,1,0,0
6234,photo,2018-05-23 01:10:00,1627,30,3,1607,17,3,0,0,0
6235,photo,2018-05-20 06:18:00,791,34,2,770,16,5,0,0,0
6236,photo,2018-05-17 20:00:00,1404,39,5,1390,12,1,1,0,0
6237,photo,2018-05-12 01:57:00,824,106,6,810,10,4,0,0,0
6238,status,2018-05-11 03:23:00,295,18,0,288,4,0,0,3,0
6239,photo,2018-05-09 08:45:00,1957,124,10,1908,27,21,1,0,0
6240,photo,2018-05-05 11:20:00,1730,161,4,1710,12,8,0,0,0
6241,photo,2018-05-03 23:57:00,1655,47,4,1632,9,13,1,0,0
6242,status,2018-04-30 06:20:00,237,67,1,233,3,1,0,0,0
6243,photo,2018-04-27 23:27:00,360,22,10,347,2,5,0,6,0
6244,photo,2018-04-26 19:00:00,2635,308,11,2605,19,11,0,0,0
6245,photo,2018-04-23 07:26:00,324,45,3,280,0,17,1,19,7
6246,photo,2018-04-20 03:16:00,1271,94,9,1249,11,8,2,1,0
6247,photo,2018-04-19 07:05:00,851,100,11,834,5,10,2,0,0
6248,photo,2018-04-12 03:42:00,1992,36,1,1969,16,7,0,0,0
6249,photo,2018-04-11 03:43:00,4315,24,3,4241,51,19,4,0,0
6250,photo,2018-04-09 10:49:00,4114,104,3,4054,36,23,0,1,0
6251,photo,2018-04-08 22:50:00,95,3,2,90,2,3,0,0,0
6252,photo,2018-04-08 01:08:00,111,9,2,107,1,2,1,0,0
6253,photo,2018-04-07 03:23:00,796,143,9,791,5,0,0,0,0
6254,photo,2018-04-06 16:34:00,508,12,3,499,8,0,1,0,0
6255,photo,2018-04-05 10:47:00,2506,287,28,2483,9,12,2,0,0
6256,photo,2018-04-04 02:20:00,251,29,5,228,0,3,0,1,19
6257,photo,2018-04-02 10:16:00,1244,218,9,1226,5,12,1,0,0
6258,photo,2018-04-02 07:33:00,75,2,0,71,3,0,1,0,0
6259,photo,2018-04-01 05:47:00,867,90,11,858,1,7,0,0,1
6260,photo,2018-04-01 04:32:00,87,5,2,79,3,5,0,0,0
6261,photo,2018-03-29 13:54:00,614,78,15,599,7,8,0,0,0
6262,photo,2018-03-29 08:23:00,2420,75,17,2392,20,8,0,0,0
6263,photo,2018-03-26 01:57:00,86,5,3,80,2,4,0,0,0
6264,photo,2018-03-25 04:43:00,488,20,8,484,4,0,0,0,0
6265,photo,2018-03-24 23:51:00,157,16,3,145,1,11,0,0,0
6266,photo,2018-03-23 15:53:00,547,71,7,535,6,6,0,0,0
6267,photo,2018-03-22 06:10:00,1168,104,49,1133,17,17,1,0,0
6268,photo,2018-03-22 03:48:00,879,165,18,867,4,8,0,0,0
6269,photo,2018-03-21 01:15:00,114,6,1,108,3,3,0,0,0
6270,photo,2018-03-20 01:54:00,186,15,1,172,3,11,0,0,0
6271,photo,2018-03-18 04:28:00,1985,39,21,1961,11,12,0,1,0
6272,photo,2018-03-16 01:57:00,985,71,42,962,5,16,2,0,0
6273,photo,2018-06-11 11:51:00,1918,1,10,1917,0,1,0,0,0
6274,video,2018-06-10 09:33:00,151,2365,306,118,29,0,3,1,0
6275,link,2018-06-10 08:49:00,3,0,0,3,0,0,0,0,0
6276,video,2018-06-10 06:54:00,3,0,1,3,0,0,0,0,0
6277,video,2018-06-10 04:55:00,205,1476,500,149,49,3,2,2,0
6278,photo,2018-06-10 01:12:00,123,110,7,113,9,1,0,0,0
6279,photo,2018-06-07 23:52:00,69,8,0,60,0,2,0,1,6
6280,video,2018-06-07 10:38:00,130,1051,157,82,46,0,2,0,0
6281,status,2018-06-07 09:19:00,5,0,0,5,0,0,0,0,0
6282,video,2018-06-07 06:35:00,126,1641,196,81,42,2,1,0,0
6283,video,2018-06-07 04:44:00,124,844,183,84,39,1,0,0,0
6284,video,2018-06-07 04:06:00,34,4,0,32,0,2,0,0,0
6285,photo,2018-06-07 00:06:00,29,0,0,29,0,0,0,0,0
6286,photo,2018-06-07 00:04:00,18,0,0,18,0,0,0,0,0
6287,video,2018-06-05 08:23:00,192,1949,321,89,99,1,3,0,0
6288,video,2018-06-05 04:50:00,393,1529,292,307,80,3,1,2,0
6289,video,2018-06-02 07:54:00,196,2904,618,139,46,1,5,4,1
6290,photo,2018-05-31 04:49:00,144,6,16,119,0,3,22,0,0
6291,link,2018-05-30 12:04:00,8,0,1,8,0,0,0,0,0
6292,video,2018-05-30 09:13:00,379,5491,466,190,161,5,20,2,1
6293,photo,2018-05-30 04:52:00,48,1,2,48,0,0,0,0,0
6294,photo,2018-05-30 04:08:00,44,1,0,39,0,4,1,0,0
6295,photo,2018-05-29 04:46:00,44,7,0,43,0,0,0,0,1
6296,video,2018-05-28 09:34:00,382,3035,528,205,155,2,17,3,0
6297,video,2018-05-28 06:15:00,1302,4066,372,1171,117,0,12,1,1
6298,video,2018-05-28 05:22:00,1228,6,1,1225,0,0,3,0,0
6299,link,2018-05-27 23:46:00,6,0,2,6,0,0,0,0,0
6300,video,2018-05-26 08:51:00,185,1835,312,116,54,1,14,0,0
6301,video,2018-05-26 05:23:00,261,3456,565,127,106,3,22,2,1
6302,video,2018-05-25 05:06:00,36,5,0,34,2,0,0,0,0
6303,status,2018-05-25 03:20:00,52,1,1,51,0,1,0,0,0
6304,video,2018-05-24 08:06:00,192,1446,389,106,54,1,29,2,0
6305,video,2018-05-24 04:11:00,236,2842,431,114,109,1,9,2,1
6306,video,2018-05-23 02:19:00,144,545,65,114,18,0,10,2,0
6307,photo,2018-05-23 00:36:00,45,0,0,39,0,0,3,0,3
6308,video,2018-05-22 10:48:00,292,3779,256,165,91,2,33,1,0
6309,video,2018-05-22 08:41:00,416,5352,580,204,194,3,13,1,1
6310,photo,2018-05-22 07:01:00,26,1,0,22,0,0,0,0,4
6311,photo,2018-05-22 04:20:00,72,29,0,70,2,0,0,0,0
6312,video,2018-05-19 09:14:00,370,6316,633,182,166,2,17,3,0
6313,video,2018-05-19 07:21:00,216,4068,512,157,54,2,3,0,0
6314,photo,2018-05-19 06:18:00,62,11,1,61,1,0,0,0,0
6315,photo,2018-05-19 05:22:00,51,7,0,48,0,1,0,0,2
6316,photo,2018-05-18 02:23:00,54,0,0,45,0,5,0,0,4
6317,video,2018-05-17 09:12:00,267,2606,269,227,26,4,7,3,0
6318,video,2018-05-17 06:23:00,408,3994,560,336,64,0,6,1,1
6319,photo,2018-05-17 05:38:00,78,36,5,75,1,2,0,0,0
6320,photo,2018-05-17 01:33:00,38,0,0,35,1,2,0,0,0
6321,photo,2018-05-16 10:49:00,43,7,1,40,1,2,0,0,0
6322,video,2018-05-15 10:11:00,180,2176,314,142,33,4,0,0,1
6323,video,2018-05-15 09:27:00,188,2099,388,152,34,0,1,0,1
6324,photo,2018-05-13 22:01:00,37,0,0,37,0,0,0,0,0
6325,photo,2018-05-13 03:01:00,72,1,0,72,0,0,0,0,0
6326,link,2018-05-11 11:38:00,12,0,0,12,0,0,0,0,0
6327,video,2018-05-11 10:13:00,146,1569,316,89,49,0,4,3,1
6328,video,2018-05-11 08:29:00,249,2609,572,207,24,12,6,0,0
6329,video,2018-05-10 10:49:00,218,3000,353,152,58,4,4,0,0
6330,photo,2018-05-09 10:15:00,21,2,0,19,0,1,1,0,0
6331,photo,2018-05-09 09:35:00,133,28,0,127,6,0,0,0,0
6332,photo,2018-05-06 23:46:00,127,56,60,125,1,0,1,0,0
6333,photo,2018-05-06 02:10:00,30,0,0,29,0,1,0,0,0
6334,status,2018-05-06 00:10:00,22,0,0,22,0,0,0,0,0
6335,status,2018-05-05 11:57:00,31,0,0,31,0,0,0,0,0
6336,video,2018-05-05 08:45:00,236,5237,526,138,97,1,0,0,0
6337,photo,2018-05-05 04:21:00,97,104,3,95,2,0,0,0,0
6338,video,2018-05-05 02:29:00,197,1875,624,146,47,1,2,0,1
6339,photo,2018-05-05 02:21:00,34,8,0,33,1,0,0,0,0
6340,link,2018-05-04 01:27:00,12,7,7,12,0,0,0,0,0
6341,photo,2018-05-03 01:15:00,63,21,1,62,1,0,0,0,0
6342,photo,2018-05-02 12:17:00,218,105,153,212,2,4,0,0,0
6343,video,2018-05-01 08:38:00,246,2373,475,108,130,5,2,1,0
6344,photo,2018-05-01 01:18:00,34,5,0,33,1,0,0,0,0
6345,video,2018-04-30 07:58:00,51,80,15,45,5,1,0,0,0
6346,photo,2018-04-29 11:13:00,122,71,65,117,5,0,0,0,0
6347,photo,2018-04-29 08:40:00,39,4,0,35,4,0,0,0,0
6348,photo,2018-04-29 07:59:00,27,0,0,24,1,2,0,0,0
6349,photo,2018-04-29 07:30:00,50,20,6,47,3,0,0,0,0
6350,photo,2018-04-28 11:18:00,123,166,16,114,9,0,0,0,0
6351,video,2018-04-27 08:52:00,256,1435,429,217,34,4,0,1,0
6352,photo,2018-04-27 06:44:00,93,54,0,91,2,0,0,0,0
6353,photo,2018-04-26 06:20:00,123,25,28,123,0,0,0,0,0
6354,status,2018-04-25 05:16:00,98,5,0,87,2,5,4,0,0
6355,photo,2018-04-23 09:12:00,51,1,4,47,3,1,0,0,0
6356,video,2018-04-23 06:56:00,58,2,0,55,1,0,2,0,0
6357,photo,2018-04-22 08:32:00,47,16,0,46,1,0,0,0,0
6358,video,2018-04-22 07:09:00,16,3,0,15,1,0,0,0,0
6359,video,2018-04-22 06:46:00,22,11,1,20,1,1,0,0,0
6360,photo,2018-04-22 01:41:00,16,0,1,16,0,0,0,0,0
6361,photo,2018-04-22 01:38:00,374,6,17,366,2,6,0,0,0
6362,photo,2018-04-22 01:07:00,61,2,0,57,3,1,0,0,0
6363,photo,2018-04-22 00:41:00,42,0,1,40,1,0,1,0,0
6364,photo,2018-04-21 07:35:00,37,0,0,34,1,2,0,0,0
6365,video,2018-04-20 22:28:00,75,28,0,58,16,1,0,0,0
6366,photo,2018-04-20 21:47:00,96,25,0,88,3,5,0,0,0
6367,video,2018-04-20 12:39:00,55,83,1,52,1,0,2,0,0
6368,video,2018-04-17 04:52:00,156,1970,292,103,40,3,8,1,1
6369,photo,2018-04-17 04:46:00,15,0,0,15,0,0,0,0,0
6370,video,2018-04-17 02:37:00,281,2113,581,197,77,2,3,2,0
6371,video,2018-04-16 03:38:00,110,566,238,103,5,0,1,0,1
6372,video,2018-04-16 02:07:00,239,2574,419,140,95,1,2,1,0
6373,photo,2018-04-15 23:28:00,105,96,7,101,2,2,0,0,0
6374,photo,2018-04-15 04:12:00,18,0,0,17,0,1,0,0,0
6375,video,2018-04-15 03:55:00,44,18,0,41,3,0,0,0,0
6376,photo,2018-04-15 03:47:00,19,6,1,14,4,1,0,0,0
6377,photo,2018-04-11 01:52:00,51,4,0,48,1,2,0,0,0
6378,video,2018-04-10 11:57:00,67,276,34,57,7,0,3,0,0
6379,photo,2018-04-10 11:35:00,30,2,0,30,0,0,0,0,0
6380,video,2018-04-10 10:18:00,155,851,153,76,78,1,0,0,0
6381,video,2018-04-10 08:11:00,266,2068,453,198,62,2,3,0,1
6382,video,2018-04-10 07:02:00,31,1,0,29,2,0,0,0,0
6383,photo,2018-04-10 06:05:00,225,32,17,221,3,0,1,0,0
6384,photo,2018-04-09 22:28:00,63,23,1,63,0,0,0,0,0
6385,link,2018-04-08 11:28:00,4,0,0,4,0,0,0,0,0
6386,video,2018-04-08 09:41:00,225,1660,355,189,31,1,4,0,0
6387,video,2018-04-08 08:47:00,154,1138,408,128,25,1,0,0,0
6388,photo,2018-04-08 06:38:00,35,3,0,34,1,0,0,0,0
6389,video,2018-04-08 01:43:00,236,2719,472,184,47,1,3,0,1
6390,photo,2018-04-07 21:47:00,166,102,0,165,1,0,0,0,0
6391,photo,2018-04-07 21:43:00,32,28,0,31,1,0,0,0,0
6392,photo,2018-04-06 21:05:00,26,0,0,26,0,0,0,0,0
6393,video,2018-04-06 02:37:00,96,1084,266,80,13,2,0,1,0
6394,photo,2018-04-04 23:35:00,91,54,1,89,2,0,0,0,0
6395,photo,2018-04-04 06:17:00,62,1,0,62,0,0,0,0,0
6396,photo,2018-04-03 13:09:00,49,8,0,40,0,5,0,0,4
6397,photo,2018-04-03 12:36:00,13,2,0,11,0,2,0,0,0
6398,video,2018-04-03 10:43:00,237,3958,336,166,65,2,3,1,0
6399,video,2018-04-03 09:27:00,235,2685,440,188,38,1,3,4,1
6400,photo,2018-04-03 07:41:00,45,27,1,43,1,1,0,0,0
6401,photo,2018-04-03 05:57:00,47,4,0,39,0,0,0,0,8
6402,link,2018-04-01 12:34:00,8,0,0,8,0,0,0,0,0
6403,video,2018-04-01 10:08:00,364,4845,603,239,109,1,8,5,2
6404,photo,2018-04-01 05:07:00,84,54,0,84,0,0,0,0,0
6405,video,2018-04-01 03:33:00,212,1957,363,147,64,1,0,0,0
6406,photo,2018-03-30 23:20:00,73,34,0,71,0,1,1,0,0
6407,photo,2018-03-30 10:48:00,195,195,2,193,0,0,2,0,0
6408,status,2018-03-28 01:44:00,68,2,0,66,2,0,0,0,0
6409,photo,2018-03-27 22:01:00,43,0,20,42,1,0,0,0,0
6410,link,2018-03-27 12:28:00,9,1,0,9,0,0,0,0,0
6411,video,2018-03-27 11:21:00,122,524,100,101,21,0,0,0,0
6412,video,2018-03-27 09:22:00,265,2744,897,197,63,1,4,0,0
6413,photo,2018-03-26 06:09:00,196,116,120,187,7,2,0,0,0
6414,photo,2018-03-25 23:58:00,116,65,0,116,0,0,0,0,0
6415,video,2018-03-22 11:23:00,288,2555,484,230,52,0,4,2,0
6416,photo,2018-03-22 07:16:00,59,21,0,57,1,1,0,0,0
6417,link,2018-03-22 06:51:00,9,4,0,9,0,0,0,0,0
6418,video,2018-03-22 03:53:00,467,2948,496,295,161,2,4,4,1
6419,photo,2018-03-21 06:22:00,106,78,2,96,3,2,5,0,0
6420,photo,2018-03-21 00:43:00,136,126,0,136,0,0,0,0,0
6421,photo,2018-03-20 23:08:00,92,47,0,90,1,1,0,0,0
6422,photo,2018-03-19 21:24:00,45,0,0,42,1,2,0,0,0
6423,video,2018-03-19 07:31:00,23,1,1,22,0,1,0,0,0
6424,video,2018-03-17 07:55:00,27,2,0,24,0,0,3,0,0
6425,status,2018-03-16 22:01:00,31,3,0,31,0,0,0,0,0
6426,link,2018-03-16 15:20:00,6,0,0,6,0,0,0,0,0
6427,video,2018-03-16 12:07:00,371,3789,462,267,95,1,5,3,0
6428,photo,2018-03-16 09:40:00,84,13,1,78,1,5,0,0,0
6429,video,2018-03-16 02:39:00,32,0,1,32,0,0,0,0,0
6430,video,2018-03-16 02:33:00,192,2339,452,159,30,2,1,0,0
6431,photo,2018-03-15 05:36:00,157,118,2,150,4,3,0,0,0
6432,status,2018-03-13 10:15:00,55,2,0,49,1,1,0,4,0
6433,video,2018-03-12 07:12:00,25,0,4,25,0,0,0,0,0
6434,video,2018-03-12 07:09:00,320,3584,554,256,55,4,2,1,2
6435,photo,2018-03-12 03:58:00,35,0,0,35,0,0,0,0,0
6436,photo,2018-03-11 04:27:00,107,65,0,104,2,0,0,1,0
6437,status,2018-03-07 23:57:00,67,29,0,67,0,0,0,0,0
6438,photo,2018-03-07 03:08:00,250,212,0,248,2,0,0,0,0
6439,status,2018-03-06 10:18:00,59,0,0,57,0,2,0,0,0
6440,photo,2018-03-06 02:33:00,80,8,0,77,1,2,0,0,0
6441,photo,2018-03-06 01:05:00,42,3,0,39,0,0,0,0,3
6442,photo,2018-03-05 11:03:00,101,80,24,98,3,0,0,0,0
6443,photo,2018-03-05 10:37:00,43,0,7,37,0,4,2,0,0
6444,link,2018-03-04 13:00:00,8,0,0,8,0,0,0,0,0
6445,photo,2018-03-04 02:37:00,60,38,0,60,0,0,0,0,0
6446,photo,2018-03-02 14:56:00,27,3,0,26,0,1,0,0,0
6447,status,2018-03-02 05:20:00,101,18,1,94,1,5,0,1,0
6448,photo,2018-02-28 10:22:00,128,11,0,101,1,1,25,0,0
6449,video,2018-02-27 10:29:00,576,10186,793,336,214,4,14,8,0
6450,photo,2018-02-27 07:42:00,104,58,0,102,1,1,0,0,0
6451,status,2018-02-26 12:43:00,7,0,0,7,0,0,0,0,0
6452,link,2018-02-26 12:37:00,1,0,0,1,0,0,0,0,0
6453,status,2018-02-24 05:35:00,170,98,0,169,1,0,0,0,0
6454,photo,2018-02-23 22:22:00,48,0,0,46,1,1,0,0,0
6455,link,2018-02-22 11:40:00,16,0,0,16,0,0,0,0,0
6456,photo,2018-02-20 21:30:00,97,44,3,91,0,4,2,0,0
6457,photo,2018-02-19 03:46:00,138,54,2,131,5,2,0,0,0
6458,photo,2018-02-17 11:00:00,273,41,2,255,7,4,7,0,0
6459,photo,2018-02-15 22:07:00,138,177,7,128,9,0,1,0,0
6460,photo,2018-02-15 07:34:00,21,0,2,21,0,0,0,0,0
6461,photo,2018-02-15 01:55:00,110,66,3,107,2,1,0,0,0
6462,photo,2018-02-14 10:51:00,105,2,0,92,13,0,0,0,0
6463,photo,2018-02-14 05:02:00,76,11,0,71,4,0,0,1,0
6464,video,2018-02-14 02:31:00,119,841,103,88,31,0,0,0,0
6465,photo,2018-02-13 09:29:00,239,100,12,221,15,3,0,0,0
6466,photo,2018-02-13 08:01:00,88,33,0,81,2,5,0,0,0
6467,photo,2018-02-13 04:19:00,15,5,0,14,0,1,0,0,0
6468,photo,2018-02-12 13:11:00,77,0,0,71,1,1,4,0,0
6469,photo,2018-02-11 00:12:00,100,51,0,98,1,1,0,0,0
6470,photo,2018-02-10 02:40:00,35,2,1,33,1,1,0,0,0
6471,photo,2018-02-09 06:38:00,149,54,0,144,2,3,0,0,0
6472,status,2018-02-08 03:20:00,69,1,0,68,1,0,0,0,0
6473,photo,2018-02-07 03:54:00,33,0,5,33,0,0,0,0,0
6474,photo,2018-02-06 05:24:00,68,13,0,62,0,0,2,3,1
6475,photo,2018-02-06 00:44:00,353,357,17,341,9,3,0,0,0
6476,photo,2018-02-05 04:13:00,123,4,1,110,0,1,0,2,10
6477,status,2018-02-04 12:19:00,19,0,0,18,0,0,0,1,0
6478,status,2018-02-04 12:06:00,87,18,12,87,0,0,0,0,0
6479,photo,2018-02-04 04:40:00,222,282,13,216,5,1,0,0,0
6480,photo,2018-02-04 03:44:00,19,0,0,19,0,0,0,0,0
6481,photo,2018-02-03 09:20:00,83,1,1,70,0,1,12,0,0
6482,status,2018-02-03 08:54:00,36,15,0,32,0,0,0,4,0
6483,photo,2018-02-03 06:31:00,260,338,8,251,6,3,0,0,0
6484,photo,2018-02-03 06:12:00,28,8,0,27,1,0,0,0,0
6485,photo,2018-02-03 00:07:00,45,0,0,44,0,0,1,0,0
6486,photo,2018-02-02 09:58:00,104,57,0,100,0,3,1,0,0
6487,photo,2018-02-01 08:35:00,123,96,6,119,2,2,0,0,0
6488,photo,2018-02-01 07:27:00,66,2,0,62,0,4,0,0,0
6489,photo,2018-02-01 00:18:00,40,14,0,37,2,1,0,0,0
6490,photo,2018-01-31 07:58:00,59,0,0,59,0,0,0,0,0
6491,status,2018-01-30 23:40:00,63,5,0,58,0,0,2,2,1
6492,photo,2018-01-29 23:30:00,129,80,1,122,4,3,0,0,0
6493,status,2018-01-29 12:47:00,27,0,0,27,0,0,0,0,0
6494,photo,2018-01-29 00:28:00,123,92,6,119,2,2,0,0,0
6495,video,2018-01-28 12:00:00,6,8,0,6,0,0,0,0,0
6496,video,2018-01-28 11:24:00,5,24,1,5,0,0,0,0,0
6497,photo,2018-01-28 11:15:00,19,0,0,18,0,1,0,0,0
